t,vs_fpm,vcas_kts,alt_ft,nz,alpha_deg,pstick,throttle
105.617,-311.38,127.052,10686.8,1.08957,17.5997,0,0.458093
105.633,-314.423,127.054,10686.7,0.0971205,17.5991,0,0.458093
105.65,-318.117,127.056,10686.7,1.08958,17.5984,0,0.458093
105.667,-321.368,127.059,10686.6,1.08957,17.5974,0,0.458093
105.683,-324.298,127.061,10686.5,1.08955,17.5963,0,0.458093
105.7,-327.109,127.064,10686.4,0.0971031,17.5954,0,0.458093
105.717,-330.401,127.066,10686.3,1.08955,17.5946,0,0.458093
105.733,-333.281,127.069,10686.2,1.08954,17.5935,0,0.458093
105.75,-336.603,127.071,10686.1,0.0970908,17.5929,0,0.458093
105.767,-340.665,127.074,10686,1.08956,17.5921,0,0.458093
105.783,-344.252,127.077,10685.9,1.08955,17.5909,0,0.458093
105.8,-347.488,127.08,10685.8,1.08953,17.5897,0,0.458093
105.817,-350.4,127.083,10685.7,1.08952,17.5885,0,0.458093
105.833,-353.015,127.086,10685.6,1.08951,17.5872,0,0.458093
105.85,-356.474,127.089,10685.5,0.0970609,17.5867,0,0.458093
105.867,-360.705,127.092,10685.4,1.08954,17.5858,0,0.458093
105.883,-364.445,127.095,10685.3,1.08952,17.5845,0,0.458093
105.9,-367.819,127.099,10685.2,1.08951,17.5831,0,0.458093
105.917,-370.856,127.102,10685.1,1.0895,17.5818,0,0.458093
105.933,-373.583,127.105,10685,1.08949,17.5804,0,0.458093
105.95,-376.025,127.109,10684.9,1.08947,17.5789,0,0.458093
105.967,-378.204,127.112,10684.8,1.08946,17.5775,0,0.458093
105.983,-380.318,127.116,10684.7,0.0970096,17.5761,0,0.458093
106,-382.962,127.12,10684.6,1.08945,17.575,0,0.458093
106.017,-385.241,127.123,10684.5,1.08944,17.5735,0,0.458093
106.033,-387.305,127.127,10684.4,0.09699,17.572,0,0.458093
106.05,-389.585,127.131,10684.3,1.08942,17.5707,0,0.458093
106.067,-391.976,127.135,10684.2,0.0969766,17.5695,0,0.458093
106.083,-395.059,127.139,10684.1,1.08943,17.5683,0,0.458093
106.1,-397.74,127.143,10684,1.08942,17.5667,0,0.458093
106.117,-400.136,127.147,10683.8,1.0894,17.5651,0,0.458093
106.133,-402.269,127.151,10683.7,1.08939,17.5634,0,0.458093
106.15,-404.198,127.155,10683.6,0.0969401,17.5618,0,0.458093
106.167,-406.352,127.159,10683.5,1.08937,17.5604,0,0.458093
106.183,-408.625,127.163,10683.4,0.0969255,17.559,0,0.458093
106.2,-411.597,127.168,10683.3,1.08938,17.5577,0,0.458093
106.217,-414.174,127.172,10683.2,1.08936,17.556,0,0.458093
106.233,-416.472,127.176,10683,1.08935,17.5543,0,0.458093
106.25,-418.514,127.181,10682.9,1.08934,17.5525,0,0.458093
106.267,-420.32,127.185,10682.8,1.08932,17.5508,0,0.458093
106.283,-422.644,127.19,10682.7,0.096879,17.5496,0,0.458093
106.3,-425.775,127.195,10682.6,1.08934,17.5481,0,0.458093
106.317,-428.496,127.199,10682.5,1.08933,17.5463,0,0.458093
106.333,-430.926,127.204,10682.3,1.08931,17.5445,0,0.458093
106.35,-433.087,127.209,10682.2,1.0893,17.5427,0,0.458093
106.367,-435.002,127.214,10682.1,1.08929,17.5408,0,0.458093
106.383,-436.689,127.219,10682,1.08927,17.5389,0,0.458093
106.4,-438.166,127.224,10681.9,1.08926,17.537,0,0.458093
106.417,-439.451,127.228,10681.7,1.08924,17.5351,0,0.458093
106.433,-440.559,127.234,10681.6,1.08923,17.5332,0,0.458093
106.45,-443.072,127.239,10681.5,0.0967943,17.5323,0,0.458093
106.467,-446.398,127.244,10681.4,1.08927,17.5307,0,0.458093
106.483,-449.295,127.249,10681.2,1.08926,17.5288,0,0.458093
106.5,-451.885,127.254,10681.1,1.08925,17.5268,0,0.458093
106.517,-454.191,127.259,10681,1.08923,17.5248,0,0.458093
106.533,-456.236,127.265,10680.9,1.08922,17.5228,0,0.458093
106.55,-458.041,127.27,10680.7,1.08921,17.5208,0,0.458093
106.567,-459.624,127.276,10680.6,1.0892,17.5187,0,0.458093
106.583,-461.004,127.281,10680.5,1.08918,17.5167,0,0.458093
106.6,-462.197,127.287,10680.4,1.08917,17.5146,0,0.458093
106.617,-463.218,127.292,10680.2,1.08916,17.5125,0,0.458093
106.633,-464.079,127.298,10680.1,1.08914,17.5104,0,0.458093
106.65,-464.795,127.303,10680,1.08913,17.5083,0,0.458093
106.667,-465.376,127.309,10679.8,1.08912,17.5062,0,0.458093
106.683,-465.833,127.315,10679.7,1.0891,17.5041,0,0.458093
106.7,-466.176,127.32,10679.6,1.08909,17.5019,0,0.458093
106.717,-466.414,127.326,10679.5,1.08907,17.4998,0,0.458093
106.733,-466.555,127.332,10679.3,1.08906,17.4976,0,0.458093
106.75,-466.608,127.338,10679.2,1.08904,17.4954,0,0.458093
106.767,-466.579,127.343,10679.1,1.08903,17.4933,0,0.458093
106.783,-466.894,127.349,10678.9,0.0965923,17.4914,0,0.458093
106.8,-468.057,127.355,10678.8,1.08903,17.4896,0,0.458093
106.817,-468.964,127.361,10678.7,1.08902,17.4874,0,0.458093
106.833,-469.719,127.367,10678.5,1.08901,17.4852,0,0.458093
106.85,-470.335,127.373,10678.4,1.08899,17.483,0,0.458093
106.867,-470.824,127.379,10678.3,1.08898,17.4807,0,0.458093
106.883,-471.195,127.384,10678.1,1.08896,17.4785,0,0.458093
106.9,-471.458,127.39,10678,1.08895,17.4763,0,0.458093
106.917,-471.621,127.396,10677.9,1.08893,17.474,0,0.458093
106.933,-472.427,127.402,10677.8,0.096498,17.4723,0,0.458093
106.95,-474.155,127.408,10677.6,1.08895,17.4704,0,0.458093
106.967,-475.58,127.415,10677.5,1.08893,17.4682,0,0.458093
106.983,-476.811,127.421,10677.4,1.08892,17.4659,0,0.458093
107,-477.865,127.427,10677.2,1.0889,17.4636,0,0.458093
107.017,-478.754,127.433,10677.1,1.08889,17.4613,0,0.458093
107.033,-479.494,127.439,10677,1.08888,17.459,0,0.458093
107.05,-480.094,127.446,10676.8,1.08886,17.4567,0,0.458093
107.067,-480.567,127.452,10676.7,1.08885,17.4544,0,0.458093
107.083,-480.923,127.458,10676.6,1.08883,17.452,0,0.458093
107.1,-481.171,127.464,10676.4,1.08882,17.4497,0,0.458093
107.117,-481.319,127.471,10676.3,1.08881,17.4473,0,0.458093
107.133,-481.376,127.477,10676.2,1.08879,17.445,0,0.458093
107.15,-481.349,127.484,10676,1.08878,17.4426,0,0.458093
107.167,-481.245,127.49,10675.9,1.08876,17.4403,0,0.458093
107.183,-481.069,127.496,10675.8,1.08875,17.4379,0,0.458093
107.2,-480.828,127.503,10675.6,1.08873,17.4355,0,0.458093
107.217,-481.26,127.509,10675.5,0.0963069,17.4337,0,0.458093
107.233,-482.644,127.516,10675.4,1.08875,17.4317,0,0.458093
107.25,-483.751,127.522,10675.2,1.08874,17.4293,0,0.458093
107.267,-484.689,127.529,10675.1,1.08872,17.427,0,0.458093
107.283,-485.472,127.535,10675,1.08871,17.4246,0,0.458093
107.3,-486.113,127.542,10674.8,1.0887,17.4222,0,0.458093
107.317,-486.622,127.548,10674.7,1.08868,17.4197,0,0.458093
107.333,-487.01,127.555,10674.5,1.08867,17.4173,0,0.458093
107.35,-487.287,127.562,10674.4,1.08866,17.4149,0,0.458093
107.367,-487.462,127.568,10674.3,1.08865,17.4125,0,0.458093
107.383,-487.542,127.575,10674.1,1.08863,17.4101,0,0.458093
107.4,-487.536,127.582,10674,1.08862,17.4076,0,0.458093
107.417,-487.451,127.589,10673.9,1.08861,17.4052,0,0.458093
107.433,-487.292,127.595,10673.7,1.08859,17.4027,0,0.458093
107.45,-487.066,127.602,10673.6,1.08858,17.4003,0,0.458093
107.467,-486.778,127.609,10673.5,1.08857,17.3978,0,0.458093
107.483,-486.433,127.616,10673.3,1.08855,17.3954,0,0.458093
107.5,-486.036,127.622,10673.2,1.08854,17.3929,0,0.458093
107.517,-485.59,127.629,10673.1,1.08853,17.3905,0,0.458093
107.533,-485.101,127.636,10672.9,1.08852,17.388,0,0.458093
107.55,-484.57,127.643,10672.8,1.0885,17.3855,0,0.458093
107.567,-484.003,127.65,10672.7,1.08849,17.3831,0,0.458093
107.583,-483.401,127.656,10672.5,1.08848,17.3806,0,0.458093
107.6,-482.768,127.663,10672.4,1.08846,17.3781,0,0.458093
107.617,-482.105,127.67,10672.3,1.08845,17.3756,0,0.458093
107.633,-481.416,127.677,10672.1,1.08844,17.3732,0,0.458093
107.65,-480.703,127.684,10672,1.08842,17.3707,0,0.458093
107.667,-479.968,127.691,10671.9,1.08841,17.3682,0,0.458093
107.683,-479.212,127.698,10671.7,1.0884,17.3657,0,0.458093
107.7,-478.437,127.704,10671.6,1.08838,17.3632,0,0.458093
107.717,-477.645,127.711,10671.5,1.08837,17.3608,0,0.458093
107.733,-476.837,127.718,10671.3,1.08836,17.3583,0,0.458093
107.75,-476.015,127.725,10671.2,1.08834,17.3558,0,0.458093
107.767,-475.18,127.732,10671.1,1.08833,17.3533,0,0.458093
107.783,-474.332,127.739,10670.9,1.08832,17.3508,0,0.458093
107.8,-473.474,127.746,10670.8,1.0883,17.3484,0,0.458093
107.817,-472.605,127.752,10670.7,1.08829,17.3459,0,0.458093
107.833,-471.728,127.759,10670.5,1.08828,17.3434,0,0.458093
107.85,-470.842,127.766,10670.4,1.08826,17.3409,0,0.458093
107.867,-469.949,127.773,10670.3,1.08825,17.3384,0,0.458093
107.883,-469.048,127.78,10670.1,1.08824,17.336,0,0.458093
107.9,-468.142,127.787,10670,1.08822,17.3335,0,0.458093
107.917,-467.23,127.794,10669.9,1.08821,17.331,0,0.458093
107.933,-466.313,127.8,10669.8,1.0882,17.3285,0,0.458093
107.95,-465.391,127.807,10669.6,1.08818,17.326,0,0.458093
107.967,-464.465,127.814,10669.5,1.08817,17.3236,0,0.458093
107.983,-463.536,127.821,10669.4,1.08816,17.3211,0,0.458093
108,-462.603,127.828,10669.2,1.08814,17.3186,0,0.458093
108.017,-461.668,127.835,10669.1,1.08813,17.3162,0,0.458093
108.033,-460.73,127.842,10669,1.08812,17.3137,0,0.458093
108.05,-459.789,127.848,10668.9,1.0881,17.3112,0,0.458093
108.067,-458.847,127.855,10668.7,1.08809,17.3088,0,0.458093
108.083,-457.903,127.862,10668.6,1.08808,17.3063,0,0.458093
108.1,-456.957,127.869,10668.5,1.08807,17.3038,0,0.458093
108.117,-456.011,127.876,10668.3,1.08805,17.3014,0,0.458093
108.133,-455.063,127.883,10668.2,1.08804,17.2989,0,0.458093
108.15,-454.115,127.89,10668.1,1.08803,17.2965,0,0.458093
108.167,-453.166,127.896,10668,1.08802,17.294,0,0.458093
108.183,-452.216,127.903,10667.8,1.088,17.2916,0,0.458093
108.2,-451.266,127.91,10667.7,1.08799,17.2891,0,0.458093
108.217,-450.317,127.917,10667.6,1.08798,17.2867,0,0.458093
108.233,-449.367,127.924,10667.5,1.08797,17.2842,0,0.458093
108.25,-448.417,127.931,10667.3,1.08795,17.2818,0,0.458093
108.267,-447.467,127.938,10667.2,1.08794,17.2794,0,0.458093
108.283,-446.518,127.944,10667.1,1.08793,17.2769,0,0.458093
108.3,-445.569,127.951,10667,1.08792,17.2745,0,0.458093
108.317,-444.621,127.958,10666.8,1.08791,17.2721,0,0.458093
108.333,-443.673,127.965,10666.7,1.0879,17.2696,0,0.458093
108.35,-442.726,127.972,10666.6,1.08788,17.2672,0,0.458093
108.367,-441.779,127.979,10666.5,1.08787,17.2648,0,0.458093
108.383,-440.834,127.985,10666.3,1.08786,17.2624,0,0.458093
108.4,-439.889,127.992,10666.2,1.08785,17.26,0,0.458093
108.417,-438.945,127.999,10666.1,1.08784,17.2576,0,0.458093
108.433,-438.002,128.006,10666,1.08783,17.2551,0,0.458093
108.45,-437.061,128.013,10665.9,1.08782,17.2527,0,0.458093
108.467,-436.12,128.02,10665.7,1.08781,17.2503,0,0.458093
108.483,-435.18,128.026,10665.6,1.0878,17.2479,0,0.458093
108.5,-434.242,128.033,10665.5,1.08779,17.2456,0,0.458093
108.517,-433.305,128.04,10665.4,1.08778,17.2432,0,0.458093
108.533,-432.369,128.047,10665.3,1.08777,17.2408,0,0.458093
108.55,-431.434,128.054,10665.1,1.08776,17.2384,0,0.458093
108.567,-430.5,128.06,10665,1.08775,17.236,0,0.458093
108.583,-429.568,128.067,10664.9,1.08774,17.2336,0,0.458093
108.6,-428.637,128.074,10664.8,1.08773,17.2313,0,0.458093
108.617,-427.708,128.081,10664.7,1.08772,17.2289,0,0.458093
108.633,-426.78,128.088,10664.5,1.08771,17.2265,0,0.458093
108.65,-425.853,128.095,10664.4,1.0877,17.2242,0,0.458093
108.667,-424.928,128.101,10664.3,1.08769,17.2218,0,0.458093
108.683,-424.004,128.108,10664.2,1.08768,17.2195,0,0.458093
108.7,-423.081,128.115,10664.1,1.08767,17.2171,0,0.458093
108.717,-422.16,128.122,10664,1.08766,17.2148,0,0.458093
108.733,-421.24,128.129,10663.8,1.08766,17.2124,0,0.458093
108.75,-420.322,128.135,10663.7,1.08765,17.2101,0,0.458093
108.767,-419.406,128.142,10663.6,1.08764,17.2078,0,0.458093
108.783,-418.49,128.149,10663.5,1.08763,17.2054,0,0.458093
108.8,-417.577,128.156,10663.4,1.08762,17.2031,0,0.458093
108.817,-416.665,128.163,10663.3,1.08762,17.2008,0,0.458093
108.833,-415.754,128.169,10663.1,1.08761,17.1985,0,0.458093
108.85,-414.845,128.176,10663,1.0876,17.1961,0,0.458093
108.867,-413.937,128.183,10662.9,1.08759,17.1938,0,0.458093
108.883,-413.031,128.19,10662.8,1.08759,17.1915,0,0.458093
108.9,-412.126,128.197,10662.7,1.08758,17.1892,0,0.458093
108.917,-411.223,128.203,10662.6,1.08757,17.1869,0,0.458093
108.933,-410.322,128.21,10662.5,1.08757,17.1846,0,0.458093
108.95,-409.422,128.217,10662.3,1.08756,17.1823,0,0.458093
108.967,-408.523,128.224,10662.2,1.08755,17.1801,0,0.458093
108.983,-407.626,128.231,10662.1,1.08755,17.1778,0,0.458093
109,-406.731,128.237,10662,1.08754,17.1755,0,0.458093
109.017,-405.837,128.244,10661.9,1.08754,17.1732,0,0.458093
109.033,-404.944,128.251,10661.8,1.08753,17.1709,0,0.458093
109.05,-404.054,128.258,10661.7,1.08752,17.1687,0,0.458093
109.067,-403.164,128.264,10661.5,1.08752,17.1664,0,0.458093
109.083,-402.277,128.271,10661.4,1.08751,17.1642,0,0.458093
109.1,-401.39,128.278,10661.3,1.08751,17.1619,0,0.458093
109.117,-400.506,128.285,10661.2,1.0875,17.1597,0,0.458093
109.133,-399.622,128.291,10661.1,1.0875,17.1574,0,0.458093
109.15,-398.741,128.298,10661,1.0875,17.1552,0,0.458093
109.167,-397.86,128.305,10660.9,1.08749,17.1529,0,0.458093
109.183,-396.982,128.312,10660.8,1.08749,17.1507,0,0.458093
109.2,-396.104,128.319,10660.7,1.08748,17.1485,0,0.458093
109.217,-395.229,128.325,10660.5,1.08748,17.1463,0,0.458093
109.233,-394.355,128.332,10660.4,1.08748,17.144,0,0.458093
109.25,-393.482,128.339,10660.3,1.08747,17.1418,0,0.458093
109.267,-392.611,128.346,10660.2,1.08747,17.1396,0,0.458093
109.283,-391.741,128.352,10660.1,1.08747,17.1374,0,0.458093
109.3,-390.873,128.359,10660,1.08746,17.1352,0,0.458093
109.317,-390.006,128.366,10659.9,1.08746,17.133,0,0.458093
109.333,-389.141,128.373,10659.8,1.08746,17.1308,0,0.458093
109.35,-388.277,128.379,10659.7,1.08745,17.1286,0,0.458093
109.367,-387.414,128.386,10659.6,1.08745,17.1264,0,0.458093
109.383,-386.553,128.393,10659.5,1.08745,17.1242,0,0.458093
109.4,-385.694,128.4,10659.4,1.08745,17.1221,0,0.458093
109.417,-384.836,128.406,10659.2,1.08745,17.1199,0,0.458093
109.433,-383.979,128.413,10659.1,1.08744,17.1177,0,0.458093
109.45,-383.124,128.42,10659,1.08744,17.1155,0,0.458093
109.467,-382.27,128.427,10658.9,1.08744,17.1134,0,0.458093
109.483,-381.418,128.433,10658.8,1.08744,17.1112,0,0.458093
109.5,-380.567,128.44,10658.7,1.08744,17.1091,0,0.458093
109.517,-379.717,128.447,10658.6,1.08744,17.1069,0,0.458093
109.533,-378.869,128.453,10658.5,1.08744,17.1048,0,0.458093
109.55,-378.022,128.46,10658.4,1.08744,17.1026,0,0.458093
109.567,-377.177,128.467,10658.3,1.08744,17.1005,0,0.458093
109.583,-376.333,128.474,10658.2,1.08744,17.0984,0,0.458093
109.6,-375.49,128.48,10658.1,1.08744,17.0962,0,0.458093
109.617,-374.649,128.487,10658,1.08744,17.0941,0,0.458093
109.633,-373.809,128.494,10657.9,1.08744,17.092,0,0.458093
109.65,-372.97,128.5,10657.8,1.08744,17.0899,0,0.458093
109.667,-372.133,128.507,10657.7,1.08744,17.0877,0,0.458093
109.683,-371.297,128.514,10657.6,1.08744,17.0856,0,0.458093
109.7,-370.462,128.521,10657.5,1.08744,17.0835,0,0.458093
109.717,-369.629,128.527,10657.4,1.08744,17.0814,0,0.458093
109.733,-368.796,128.534,10657.3,1.08744,17.0793,0,0.458093
109.75,-367.966,128.541,10657.2,1.08744,17.0772,0,0.458093
109.767,-367.136,128.547,10657.1,1.08744,17.0751,0,0.458093
109.783,-366.308,128.554,10657,1.08744,17.0731,0,0.458093
109.8,-365.481,128.561,10656.9,1.08745,17.071,0,0.458093
109.817,-364.655,128.568,10656.8,1.08745,17.0689,0,0.458093
109.833,-363.831,128.574,10656.7,1.08745,17.0668,0,0.458093
109.85,-363.008,128.581,10656.5,1.08745,17.0648,0,0.458093
109.867,-362.186,128.588,10656.4,1.08745,17.0627,0,0.458093
109.883,-361.365,128.594,10656.3,1.08746,17.0606,0,0.458093
109.9,-360.546,128.601,10656.2,1.08746,17.0586,0,0.458093
109.917,-359.727,128.608,10656.1,1.08746,17.0565,0,0.458093
109.933,-358.91,128.614,10656,1.08747,17.0545,0,0.458093
109.95,-358.094,128.621,10655.9,1.08747,17.0524,0,0.458093
109.967,-357.28,128.628,10655.8,1.08747,17.0504,0,0.458093
109.983,-356.466,128.634,10655.8,1.08747,17.0483,0,0.458093
110,-355.654,128.641,10655.7,1.08748,17.0463,0,0.458093
110.017,-354.843,128.648,10655.6,1.08748,17.0443,0,0.458093
110.033,-354.033,128.654,10655.5,1.08749,17.0422,0,0.458093
110.05,-353.224,128.661,10655.4,1.08749,17.0402,0,0.458093
110.067,-352.416,128.668,10655.3,1.08749,17.0382,0,0.458093
110.083,-351.609,128.674,10655.2,1.0875,17.0362,0,0.458093
110.1,-350.804,128.681,10655.1,1.0875,17.0341,0,0.458093
110.117,-350,128.688,10655,1.08751,17.0321,0,0.458093
110.133,-349.196,128.694,10654.9,1.08751,17.0301,0,0.458093
110.15,-348.394,128.701,10654.8,1.08751,17.0281,0,0.458093
110.167,-347.593,128.708,10654.7,1.08752,17.0261,0,0.458093
110.183,-346.793,128.714,10654.6,1.08752,17.0241,0,0.458093
110.2,-345.994,128.721,10654.5,1.08753,17.0221,0,0.458093
110.217,-345.197,128.728,10654.4,1.08753,17.0201,0,0.458093
110.233,-344.4,128.734,10654.3,1.08754,17.0182,0,0.458093
110.25,-343.604,128.741,10654.2,1.08755,17.0162,0,0.458093
110.267,-342.809,128.747,10654.1,1.08755,17.0142,0,0.458093
110.283,-342.016,128.754,10654,1.08756,17.0122,0,0.458093
110.3,-341.223,128.761,10653.9,1.08756,17.0102,0,0.458093
110.317,-340.431,128.767,10653.8,1.08757,17.0083,0,0.458093
110.333,-339.641,128.774,10653.7,1.08757,17.0063,0,0.458093
110.35,-338.851,128.781,10653.6,1.08758,17.0044,0,0.458093
110.367,-338.063,128.787,10653.5,1.08759,17.0024,0,0.458093
110.383,-337.275,128.794,10653.4,1.08759,17.0004,0,0.458093
110.4,-336.488,128.801,10653.3,1.0876,16.9985,0,0.458093
110.417,-335.703,128.807,10653.3,1.08761,16.9965,0,0.458093
110.433,-334.918,128.814,10653.2,1.08761,16.9946,0,0.458093
110.45,-334.134,128.82,10653.1,1.08762,16.9927,0,0.458093
110.467,-333.351,128.827,10653,1.08763,16.9907,0,0.458093
110.483,-332.57,128.834,10652.9,1.08763,16.9888,0,0.458093
110.5,-331.789,128.84,10652.8,1.08764,16.9869,0,0.458093
110.517,-331.009,128.847,10652.7,1.08765,16.9849,0,0.458093
110.533,-330.23,128.853,10652.6,1.08766,16.983,0,0.458093
110.55,-329.451,128.86,10652.5,1.08766,16.9811,0,0.458093
110.567,-328.674,128.867,10652.4,1.08767,16.9792,0,0.458093
110.583,-327.898,128.873,10652.3,1.08768,16.9773,0,0.458093
110.6,-327.122,128.88,10652.2,1.08769,16.9753,0,0.458093
110.617,-326.347,128.886,10652.1,1.08769,16.9734,0,0.458093
110.633,-325.574,128.893,10652.1,1.0877,16.9715,0,0.458093
110.65,-324.801,128.9,10652,1.08771,16.9696,0,0.458093
110.667,-324.029,128.906,10651.9,1.08772,16.9677,0,0.458093
110.683,-323.257,128.913,10651.8,1.08773,16.9658,0,0.458093
110.7,-322.487,128.919,10651.7,1.08774,16.9639,0,0.458093
110.717,-321.717,128.926,10651.6,1.08775,16.9621,0,0.458093
110.733,-320.949,128.932,10651.5,1.08775,16.9602,0,0.458093
110.75,-320.181,128.939,10651.4,1.08776,16.9583,0,0.458093
110.767,-319.414,128.946,10651.3,1.08777,16.9564,0,0.458093
110.783,-318.647,128.952,10651.3,1.08778,16.9545,0,0.458093
110.8,-317.882,128.959,10651.2,1.08779,16.9527,0,0.458093
110.817,-317.117,128.965,10651.1,1.0878,16.9508,0,0.458093
110.833,-316.353,128.972,10651,1.08781,16.9489,0,0.458093
110.85,-315.59,128.978,10650.9,1.08782,16.9471,0,0.458093
110.867,-314.828,128.985,10650.8,1.08783,16.9452,0,0.458093
110.883,-314.066,128.991,10650.7,1.08784,16.9433,0,0.458093
110.9,-313.305,128.998,10650.6,1.08785,16.9415,0,0.458093
110.917,-312.545,129.005,10650.6,1.08786,16.9396,0,0.458093
110.933,-311.785,129.011,10650.5,1.08787,16.9378,0,0.458093
110.95,-311.027,129.018,10650.4,1.08788,16.9359,0,0.458093
110.967,-310.269,129.024,10650.3,1.08789,16.9341,0,0.458093
110.983,-309.511,129.031,10650.2,1.0879,16.9323,0,0.458093
111,-308.755,129.037,10650.1,1.08791,16.9304,0,0.458093
111.017,-307.999,129.044,10650,1.08792,16.9286,0,0.458093
111.033,-307.244,129.05,10649.9,1.08793,16.9268,0,0.458093
111.05,-306.489,129.057,10649.9,1.08794,16.9249,0,0.458093
111.067,-305.736,129.063,10649.8,1.08795,16.9231,0,0.458093
111.083,-304.983,129.07,10649.7,1.08796,16.9213,0,0.458093
111.1,-304.23,129.076,10649.6,1.08797,16.9195,0,0.458093
111.117,-303.478,129.083,10649.5,1.08798,16.9176,0,0.458093
111.133,-302.727,129.089,10649.4,1.08799,16.9158,0,0.458093
111.15,-301.977,129.096,10649.4,1.088,16.914,0,0.458093
111.167,-301.227,129.102,10649.3,1.08802,16.9122,0,0.458093
111.183,-300.478,129.109,10649.2,1.08803,16.9104,0,0.458093
111.2,-299.729,129.115,10649.1,1.08804,16.9086,0,0.458093
111.217,-298.981,129.122,10649,1.08805,16.9068,0,0.458093
111.233,-298.234,129.128,10648.9,1.08806,16.905,0,0.458093
111.25,-297.487,129.135,10648.9,1.08807,16.9032,0,0.458093
111.267,-296.741,129.141,10648.8,1.08808,16.9014,0,0.458093
111.283,-295.996,129.148,10648.7,1.0881,16.8996,0,0.458093
111.3,-295.251,129.154,10648.6,1.08811,16.8978,0,0.458093
111.317,-294.506,129.161,10648.5,1.08812,16.8961,0,0.458093
111.333,-293.763,129.167,10648.4,1.08813,16.8943,0,0.458093
111.35,-293.019,129.174,10648.4,1.08814,16.8925,0,0.458093
111.367,-292.277,129.18,10648.3,1.08816,16.8907,0,0.458093
111.383,-291.535,129.187,10648.2,1.08817,16.8889,0,0.458093
111.4,-290.793,129.193,10648.1,1.08818,16.8872,0,0.458093
111.417,-290.052,129.2,10648,1.08819,16.8854,0,0.458093
111.433,-289.312,129.206,10648,1.08821,16.8836,0,0.458093
111.45,-288.572,129.212,10647.9,1.08822,16.8819,0,0.458093
111.467,-287.833,129.219,10647.8,1.08823,16.8801,0,0.458093
111.483,-287.094,129.225,10647.7,1.08824,16.8784,0,0.458093
111.5,-286.356,129.232,10647.6,1.08826,16.8766,0,0.458093
111.517,-285.618,129.238,10647.6,1.08827,16.8748,0,0.458093
111.533,-284.881,129.245,10647.5,1.08828,16.8731,0,0.458093
111.55,-284.144,129.251,10647.4,1.08829,16.8713,0,0.458093
111.567,-283.408,129.258,10647.3,1.08831,16.8696,0,0.458093
111.583,-282.672,129.264,10647.2,1.08832,16.8679,0,0.458093
111.6,-281.937,129.27,10647.2,1.08833,16.8661,0,0.458093
111.617,-281.203,129.277,10647.1,1.08835,16.8644,0,0.458093
111.633,-280.468,129.283,10647,1.08836,16.8626,0,0.458093
111.65,-279.735,129.29,10646.9,1.08837,16.8609,0,0.458093
111.667,-279.001,129.296,10646.9,1.08839,16.8592,0,0.458093
111.683,-278.268,129.302,10646.8,1.0884,16.8575,0,0.458093
111.7,-277.536,129.309,10646.7,1.08841,16.8557,0,0.458093
111.717,-276.804,129.315,10646.6,1.08843,16.854,0,0.458093
